Application,ProcessID,SwapChainAddress,PresentRuntime,SyncInterval,PresentFlags,AllowsTearing,PresentMode,FrameType,CPUStartTime,FrameTime,CPUBusy,CPUWait,GPULatency,GPUTime,GPUBusy,GPUWait,DisplayLatency,DisplayedTime,AnimationError,AnimationTime,AllInputToPhotonLatency,ClickToPhotonLatency,InstrumentedLatency,GPUPower,GPUVoltage,GPUFrequency,GPUTemperature,GPUUtilization,3D/ComputeUtilization,MediaUtilization,GPUMemoryPower,GPUMemoryVoltage,GPUMemoryFrequency,GPUMemoryEffectiveFrequency,GPUMemoryTemperature,GPUMemorySize,GPUMemorySizeUsed,GPUMemoryMaxBandwidth,GPUMemoryReadBandwidth,GPUMemoryWriteBandwidth,GPUFanSpeed[0],GPUFanSpeed[1],GPUFanSpeed[2],GPUFanSpeed[3],GPUPowerLimited,GPUTemperatureLimited,GPUCurrentLimited,GPUVoltageLimited,GPUUtilizationLimited,GPUMemoryPowerLimited,GPUMemoryTemperatureLimited,GPUMemoryCurrentLimited,GPUMemoryVoltageLimited,GPUMemoryUtilizationLimited,CPUUtilization,CPUPower,CPUTemperature,CPUFrequency
cs2.exe,11364,0x1E5CB226D40,DXGI,0,512,1,Hardware Composed: Independent Flip,Application,1.689,5.0398,4.9667,0.0731,3.6836,5.7512,4.0711,1.6801,9.6134,3.7896,-1.8656,8751.9857,NA,NA,0.0000,154.3240,NA,1845.0000,75.0000,86.0000,NA,0.0000,NA,NA,7000.9800,NA,NA,8589934592,5786689536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.9806,NA,NA,4920.6765
cs2.exe,11364,0x1E5CB226D40,DXGI,0,512,1,Hardware Composed: Independent Flip,Application,1.695,4.6620,2.7424,1.9196,4.3950,3.8400,3.8400,0.0000,8.3632,3.9250,1.2502,8757.0255,NA,NA,0.0000,154.3240,NA,1845.0000,75.0000,86.0000,NA,0.0000,NA,NA,7000.9800,NA,NA,8589934592,5786689536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.9806,NA,NA,4920.6765
cs2.exe,11364,0x1E5CB226D40,DXGI,0,512,1,Hardware Composed: Independent Flip,Application,1.699,3.7836,1.3756,2.4080,3.5730,3.9173,3.9107,0.0066,7.6262,6.4292,0.7370,8761.6875,NA,NA,0.0000,154.3240,NA,1845.0000,75.0000,86.0000,NA,0.0000,NA,NA,7000.9800,NA,NA,8589934592,5786689536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.9806,NA,NA,4920.6765
cs2.exe,11364,0x1E5CB226D40,DXGI,0,512,1,Hardware Composed: Independent Flip,Application,1.703,5.6512,5.5426,0.1086,3.7067,6.4391,4.0947,2.3444,10.2718,3.8386,-2.6456,8765.4711,NA,NA,0.0000,154.3240,NA,1845.0000,75.0000,86.0000,NA,0.0000,NA,NA,7000.9800,NA,NA,8589934592,5786689536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.9806,NA,NA,4920.6765
cs2.exe,11364,0x1E5CB226D40,DXGI,0,512,1,Hardware Composed: Independent Flip,Application,1.709,4.7168,2.7367,1.9801,4.4946,3.8491,3.8491,0.0000,8.4592,3.8743,1.8126,8771.1223,NA,NA,0.0000,154.3240,NA,1845.0000,75.0000,86.0000,NA,0.0000,NA,NA,7000.9800,NA,NA,8589934592,5786689536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.9806,NA,NA,4920.6765
cs2.exe,11364,0x1E5CB226D40,DXGI,0,512,1,Hardware Composed: Independent Flip,Application,1.713,3.8347,1.5447,2.2900,3.6269,3.8605,3.8605,0.0000,7.6167,3.8356,0.8425,8775.8391,NA,NA,0.0000,154.3240,NA,1845.0000,75.0000,86.0000,NA,0.0000,NA,NA,7000.9800,NA,NA,8589934592,5786689536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.9806,NA,NA,4920.6765
cs2.exe,11364,0x1E5CB226D40,DXGI,0,512,1,Hardware Composed: Independent Flip,Application,1.717,3.8545,1.4773,2.3772,3.6527,3.8401,3.8361,0.0040,7.6176,5.7562,-0.0009,8779.6738,NA,NA,0.0000,154.3240,NA,1845.0000,75.0000,86.0000,NA,0.0000,NA,NA,7000.9800,NA,NA,8589934592,5786689536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.9806,NA,NA,4920.6765
cs2.exe,11364,0x1E5CB226D40,DXGI,0,512,1,Hardware Composed: Independent Flip,Application,1.721,4.9713,4.8863,0.0850,3.6383,5.7594,4.0640,1.6954,9.5193,3.8427,-1.9017,8783.5283,NA,NA,0.0000,154.3240,NA,1845.0000,75.0000,86.0000,NA,0.0000,NA,NA,7000.9800,NA,NA,8589934592,5786689536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.9806,NA,NA,4920.6765
cs2.exe,11364,0x1E5CB226D40,DXGI,0,512,1,Hardware Composed: Independent Flip,Application,1.726,4.6413,2.5630,2.0783,4.4264,3.8510,3.8510,0.0000,8.3907,3.9232,1.1286,8788.4996,NA,NA,0.0000,154.3240,NA,1845.0000,75.0000,86.0000,NA,0.0000,NA,NA,7000.9800,NA,NA,8589934592,5786689536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.9806,NA,NA,4920.6765
cs2.exe,11364,0x1E5CB226D40,DXGI,0,512,1,Hardware Composed: Independent Flip,Application,1.731,3.8225,1.2267,2.5958,3.6361,3.9211,3.9151,0.0060,7.6726,6.0667,0.7181,8793.1409,NA,NA,0.0000,154.3240,NA,1845.0000,75.0000,86.0000,NA,0.0000,NA,NA,7000.9800,NA,NA,8589934592,5786689536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.9806,NA,NA,4920.6765
cs2.exe,11364,0x1E5CB226D40,DXGI,0,512,1,Hardware Composed: Independent Flip,Application,1.734,5.4914,5.3916,0.0998,3.7347,6.0635,4.0507,2.0128,9.9168,3.8620,-2.2442,8796.9634,NA,NA,0.0000,154.3240,NA,1845.0000,75.0000,86.0000,NA,0.0000,NA,NA,7000.9800,NA,NA,8589934592,5786689536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.9806,NA,NA,4920.6765
cs2.exe,11364,0x1E5CB226D40,DXGI,0,512,1,Hardware Composed: Independent Flip,Application,1.74,4.5271,2.3225,2.2046,4.3068,3.8668,3.8668,0.0000,8.2874,3.8566,1.6294,8802.4548,NA,NA,0.0000,154.3240,NA,1845.0000,75.0000,86.0000,NA,0.0000,NA,NA,7000.9800,NA,NA,8589934592,5786689536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.9806,NA,NA,4920.6765
cs2.exe,11364,0x1E5CB226D40,DXGI,0,512,1,Hardware Composed: Independent Flip,Application,1.744,3.8492,1.5290,2.3202,3.6465,3.8900,3.8900,0.0000,7.6169,3.8697,0.6705,8806.9819,NA,NA,0.0000,154.3240,NA,1845.0000,75.0000,86.0000,NA,0.0000,NA,NA,7000.9800,NA,NA,8589934592,5786689536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.9806,NA,NA,4920.6765
cs2.exe,11364,0x1E5CB226D40,DXGI,0,512,1,Hardware Composed: Independent Flip,Application,1.748,3.8418,1.3389,2.5029,3.6873,3.8162,3.8111,0.0051,7.6374,7.2664,-0.0205,8810.8311,NA,NA,0.0000,154.3240,NA,1845.0000,75.0000,86.0000,NA,0.0000,NA,NA,7000.9800,NA,NA,8589934592,5786689536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.9806,NA,NA,4920.6765
cs2.exe,11364,0x1E5CB226D40,DXGI,0,512,1,Hardware Composed: Independent Flip,Application,1.752,5.4701,5.3807,0.0894,3.6617,7.2355,4.0180,3.2175,11.0620,4.3592,-3.4246,8814.6729,NA,NA,0.0000,154.3240,NA,1845.0000,75.0000,86.0000,NA,0.0000,NA,NA,7000.9800,NA,NA,8589934592,5786689536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.9806,NA,NA,4920.6765
cs2.exe,11364,0x1E5CB226D40,DXGI,0,512,1,Hardware Composed: Independent Flip,Application,1.758,5.6970,3.4706,2.2264,5.4271,4.4095,4.0270,0.3825,9.9511,3.8653,1.1109,8820.1430,NA,NA,0.0000,154.3240,NA,1845.0000,75.0000,86.0000,NA,0.0000,NA,NA,7000.9800,NA,NA,8589934592,5786689536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.9806,NA,NA,4920.6765
cs2.exe,11364,0x1E5CB226D40,DXGI,0,512,1,Hardware Composed: Independent Flip,Application,1.763,4.3572,1.4419,2.9153,4.1396,3.8555,3.8489,0.0066,8.1194,6.2297,1.8317,8825.8400,NA,NA,0.0000,156.3760,NA,1845.0000,75.0000,86.0000,NA,0.0000,NA,NA,7000.9800,NA,NA,8589934592,5786689536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.9806,NA,NA,4920.6765
cs2.exe,11364,0x1E5CB226D40,DXGI,0,512,1,Hardware Composed: Independent Flip,Application,1.768,5.7477,5.6439,0.1038,3.6379,6.2095,4.0646,2.1449,9.9919,3.8551,-1.8725,8830.1972,NA,NA,0.0000,156.3760,NA,1845.0000,75.0000,86.0000,NA,0.0000,NA,NA,7000.9800,NA,NA,8589934592,5786689536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.9806,NA,NA,4920.6765
cs2.exe,11364,0x1E5CB226D40,DXGI,0,512,1,Hardware Composed: Independent Flip,Application,1.773,4.3752,3.0628,1.3124,4.0997,3.8686,3.8686,0.0000,8.0993,3.9099,1.8926,8835.9449,NA,NA,0.0000,156.3760,NA,1845.0000,75.0000,86.0000,NA,0.0000,NA,NA,7000.9800,NA,NA,8589934592,5786689536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.9806,NA,NA,4920.6765
cs2.exe,11364,0x1E5CB226D40,DXGI,0,512,1,Hardware Composed: Independent Flip,Application,1.778,3.8032,2.3205,1.4827,3.5931,3.9118,3.9071,0.0047,7.6340,7.6415,0.4653,8840.3201,NA,NA,0.0000,156.3760,NA,1845.0000,75.0000,86.0000,NA,0.0000,NA,NA,7000.9800,NA,NA,8589934592,5786689536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.9806,NA,NA,4920.6765
cs2.exe,11364,0x1E5CB226D40,DXGI,0,512,1,Hardware Composed: Independent Flip,Application,1.782,7.0180,6.9231,0.0949,3.7017,7.6052,4.3706,3.2346,11.4723,3.8486,-3.8383,8844.1233,NA,NA,0.0000,156.3760,NA,1845.0000,75.0000,86.0000,NA,0.0000,NA,NA,7000.9800,NA,NA,8589934592,5786689536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.9806,NA,NA,4920.6765
cs2.exe,11364,0x1E5CB226D40,DXGI,0,512,1,Hardware Composed: Independent Flip,Application,1.789,4.5760,3.5767,0.9993,4.2889,3.8845,3.8845,0.0000,8.3029,3.9433,3.1694,8851.1413,NA,NA,0.0000,156.3760,NA,1845.0000,75.0000,86.0000,NA,0.0000,NA,NA,7000.9800,NA,NA,8589934592,5786689536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.9806,NA,NA,4920.6765
cs2.exe,11364,0x1E5CB226D40,DXGI,0,512,1,Hardware Composed: Independent Flip,Application,1.793,3.8431,2.3783,1.4648,3.5974,3.9020,3.8961,0.0059,7.6702,9.0559,0.6327,8855.7173,NA,NA,0.0000,156.3760,NA,1845.0000,75.0000,86.0000,NA,0.0000,NA,NA,7000.9800,NA,NA,8589934592,5786689536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.9806,NA,NA,4920.6765
cs2.exe,11364,0x1E5CB226D40,DXGI,0,512,1,Hardware Composed: Independent Flip,Application,1.797,8.6086,8.4900,0.1186,3.6563,9.1144,4.2009,4.9135,12.8830,4.5348,-5.2128,8859.5604,NA,NA,0.0000,156.3760,NA,1845.0000,75.0000,86.0000,NA,0.0000,NA,NA,7000.9800,NA,NA,8589934592,5786689536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.9806,NA,NA,4920.6765
cs2.exe,11364,0x1E5CB226D40,DXGI,0,512,1,Hardware Composed: Independent Flip,Application,1.806,4.6209,4.5200,0.1009,4.1621,4.5209,3.9641,0.5568,8.8092,3.8360,4.0738,8868.1690,NA,NA,0.0000,156.3760,NA,1845.0000,75.0000,86.0000,NA,0.0000,NA,NA,7000.9800,NA,NA,8589934592,5786689536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.9806,NA,NA,4920.6765
cs2.exe,11364,0x1E5CB226D40,DXGI,0,512,1,Hardware Composed: Independent Flip,Application,1.81,4.4066,4.3237,0.0829,4.0621,3.8452,3.8144,0.0308,8.0243,10.0646,0.7849,8872.7899,NA,NA,0.0000,156.3760,NA,1845.0000,75.0000,86.0000,NA,0.0000,NA,NA,7000.9800,NA,NA,8589934592,5786689536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.9806,NA,NA,4920.6765
cs2.exe,11364,0x1E5CB226D40,DXGI,0,512,1,Hardware Composed: Independent Flip,Application,1.815,9.9478,9.8430,0.1048,3.5007,10.0565,4.2145,5.8420,13.6823,3.9520,-5.6580,8877.1965,NA,NA,0.0000,156.3760,NA,1845.0000,75.0000,86.0000,NA,0.0000,NA,NA,7000.9800,NA,NA,8589934592,5786689536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.9806,NA,NA,4920.6765
cs2.exe,11364,0x1E5CB226D40,DXGI,0,512,1,Hardware Composed: Independent Flip,Application,1.825,3.8256,3.3633,0.4623,3.6094,4.0657,4.0298,0.0359,7.6865,9.7747,5.9958,8887.1443,NA,NA,0.0000,156.3760,NA,1845.0000,75.0000,86.0000,NA,0.0000,NA,NA,7000.9800,NA,NA,8589934592,5786689536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.9806,NA,NA,4920.6765
cs2.exe,11364,0x1E5CB226D40,DXGI,0,512,1,Hardware Composed: Independent Flip,Application,1.828,9.6846,9.6061,0.0785,3.8495,9.6545,4.1802,5.4743,13.6356,3.9453,-5.9491,8890.9699,5.0988,NA,0.0000,156.3760,NA,1845.0000,75.0000,86.0000,NA,0.0000,NA,NA,7000.9800,NA,NA,8589934592,5786689536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.9806,NA,NA,4920.6765
cs2.exe,11364,0x1E5CB226D40,DXGI,0,512,1,Hardware Composed: Independent Flip,Application,1.838,4.0865,3.2032,0.8833,3.8194,3.9530,3.9530,0.0000,7.8963,4.0251,5.7393,8900.6545,NA,NA,0.0000,156.3760,NA,1845.0000,75.0000,86.0000,NA,0.0000,NA,NA,7000.9800,NA,NA,8589934592,5786689536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.9806,NA,NA,4920.6765
cs2.exe,11364,0x1E5CB226D40,DXGI,0,512,1,Hardware Composed: Independent Flip,Application,1.842,3.8878,2.1272,1.7606,3.6859,4.0019,3.9975,0.0044,7.8349,7.4165,0.0614,8904.7410,NA,NA,0.0000,156.3760,NA,1845.0000,75.0000,86.0000,NA,0.0000,NA,NA,7000.9800,NA,NA,8589934592,5786689536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.9806,NA,NA,4920.6765
cs2.exe,11364,0x1E5CB226D40,DXGI,0,512,1,Hardware Composed: Independent Flip,Application,1.846,7.4227,7.3351,0.0876,3.8000,7.4369,4.2620,3.1749,11.3636,3.9844,-3.5287,8908.6288,NA,NA,0.0000,156.3760,NA,1845.0000,75.0000,86.0000,NA,0.0000,NA,NA,7000.9800,NA,NA,8589934592,5786689536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.9806,NA,NA,4920.6765
cs2.exe,11364,0x1E5CB226D40,DXGI,0,512,1,Hardware Composed: Independent Flip,Application,1.854,4.0250,2.8425,1.1825,3.8142,3.9927,3.9927,0.0000,7.9253,4.0321,3.4383,8916.0515,NA,NA,0.0000,156.3760,NA,1845.0000,75.0000,86.0000,NA,0.0000,NA,NA,7000.9800,NA,NA,8589934592,5786689536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.9806,NA,NA,4920.6765
cs2.exe,11364,0x1E5CB226D40,DXGI,0,512,1,Hardware Composed: Independent Flip,Application,1.858,4.0013,2.5224,1.4789,3.7819,4.0303,4.0250,0.0053,7.9324,5.9764,-0.0071,8920.0765,6.5121,NA,0.0000,156.3760,NA,1845.0000,75.0000,86.0000,NA,0.0000,NA,NA,7000.9800,NA,NA,8589934592,5786689536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.9806,NA,NA,4920.6765
cs2.exe,11364,0x1E5CB226D40,DXGI,0,512,1,Hardware Composed: Independent Flip,Application,1.862,5.8680,5.7976,0.0704,3.8109,5.9647,4.1704,1.7943,9.9075,3.9998,-1.9751,8924.0778,NA,NA,0.0000,140.9570,NA,1845.0000,74.0000,86.0000,NA,0.0000,NA,NA,7000.9800,NA,NA,8589934592,5786689536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.9806,NA,NA,4920.6765
cs2.exe,11364,0x1E5CB226D40,DXGI,0,512,1,Hardware Composed: Independent Flip,Application,1.867,4.1326,2.8620,1.2706,3.9076,4.0034,4.0034,0.0000,8.0393,4.0078,1.8682,8929.9458,NA,NA,0.0000,140.9570,NA,1845.0000,74.0000,86.0000,NA,0.0000,NA,NA,7000.9800,NA,NA,8589934592,5786689536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.9806,NA,NA,4920.6765
cs2.exe,11364,0x1E5CB226D40,DXGI,0,512,1,Hardware Composed: Independent Flip,Application,1.872,3.9835,2.1517,1.8318,3.7784,4.0101,4.0050,0.0051,7.9145,7.0287,0.1248,8934.0784,NA,NA,0.0000,140.9570,NA,1845.0000,74.0000,86.0000,NA,0.0000,NA,NA,7000.9800,NA,NA,8589934592,5786689536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.9806,NA,NA,4920.6765
cs2.exe,11364,0x1E5CB226D40,DXGI,0,512,1,Hardware Composed: Independent Flip,Application,1.876,6.9858,6.8973,0.0885,3.8050,7.0290,4.1918,2.8372,10.9597,4.0316,-3.0452,8938.0619,NA,NA,0.0000,140.9570,NA,1845.0000,74.0000,86.0000,NA,0.0000,NA,NA,7000.9800,NA,NA,8589934592,5786689536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.9806,NA,NA,4920.6765
cs2.exe,11364,0x1E5CB226D40,DXGI,0,512,1,Hardware Composed: Independent Flip,Application,1.883,4.0524,2.5414,1.5110,3.8482,4.0358,4.0358,0.0000,8.0055,4.0292,2.9542,8945.0477,NA,NA,0.0000,140.9570,NA,1845.0000,74.0000,86.0000,NA,0.0000,NA,NA,7000.9800,NA,NA,8589934592,5786689536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.9806,NA,NA,4920.6765
cs2.exe,11364,0x1E5CB226D40,DXGI,0,512,1,Hardware Composed: Independent Flip,Application,1.887,4.0226,2.1427,1.8799,3.8316,4.0161,4.0117,0.0044,7.9823,5.9256,0.0232,8949.1001,NA,NA,0.0000,140.9570,NA,1845.0000,74.0000,86.0000,NA,0.0000,NA,NA,7000.9800,NA,NA,8589934592,5786689536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.9806,NA,NA,4920.6765
cs2.exe,11364,0x1E5CB226D40,DXGI,0,512,1,Hardware Composed: Independent Flip,Application,1.891,5.9828,5.9052,0.0776,3.8251,5.9494,4.1322,1.8172,9.8853,4.0637,-1.9030,8953.1227,NA,NA,0.0000,140.9570,NA,1845.0000,74.0000,86.0000,NA,0.0000,NA,NA,7000.9800,NA,NA,8589934592,5786689536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.9806,NA,NA,4920.6765
cs2.exe,11364,0x1E5CB226D40,DXGI,0,512,1,Hardware Composed: Independent Flip,Application,1.897,3.9894,2.6717,1.3177,3.7917,4.0498,4.0498,0.0000,7.9662,3.9489,1.9191,8959.1055,NA,NA,0.0000,140.9570,NA,1845.0000,74.0000,86.0000,NA,0.0000,NA,NA,7000.9800,NA,NA,8589934592,5786689536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.9806,NA,NA,4920.6765
cs2.exe,11364,0x1E5CB226D40,DXGI,0,512,1,Hardware Composed: Independent Flip,Application,1.901,4.0860,1.9868,2.0992,3.8521,3.8694,3.8694,0.0000,7.9257,3.8035,0.0405,8963.0949,NA,NA,0.0000,140.9570,NA,1845.0000,74.0000,86.0000,NA,0.0000,NA,NA,7000.9800,NA,NA,8589934592,5786689536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.9806,NA,NA,4920.6765
cs2.exe,11364,0x1E5CB226D40,DXGI,0,512,1,Hardware Composed: Independent Flip,Application,1.905,3.9093,1.6032,2.3061,3.6355,3.9926,3.9883,0.0043,7.6432,6.9554,0.2825,8967.1809,NA,NA,0.0000,140.9570,NA,1845.0000,74.0000,86.0000,NA,0.0000,NA,NA,7000.9800,NA,NA,8589934592,5786689536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.9806,NA,NA,4920.6765
cs2.exe,11364,0x1E5CB226D40,DXGI,0,512,1,Hardware Composed: Independent Flip,Application,1.909,6.2951,6.2143,0.0808,3.7188,6.8336,4.1585,2.6751,10.6893,3.8256,-3.0461,8971.0902,14.2822,NA,0.0000,140.9570,NA,1845.0000,74.0000,86.0000,NA,0.0000,NA,NA,7000.9800,NA,NA,8589934592,5786689536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.9806,NA,NA,4920.6765
cs2.exe,11364,0x1E5CB226D40,DXGI,0,512,1,Hardware Composed: Independent Flip,Application,1.915,4.4881,2.9368,1.5513,4.2573,3.8522,3.8522,0.0000,8.2198,3.9379,2.4695,8977.3853,NA,NA,0.0000,140.9570,NA,1845.0000,74.0000,86.0000,NA,0.0000,NA,NA,7000.9800,NA,NA,8589934592,5786689536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.9806,NA,NA,4920.6765
cs2.exe,11364,0x1E5CB226D40,DXGI,0,512,1,Hardware Composed: Independent Flip,Application,1.919,3.8025,1.7806,2.0219,3.6214,3.9326,3.9284,0.0042,7.6696,6.2644,0.5502,8981.8734,NA,NA,0.0000,140.9570,NA,1845.0000,74.0000,86.0000,NA,0.0000,NA,NA,7000.9800,NA,NA,8589934592,5786689536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.9806,NA,NA,4920.6765
cs2.exe,11364,0x1E5CB226D40,DXGI,0,512,1,Hardware Composed: Independent Flip,Application,1.923,6.1110,6.0350,0.0760,3.7515,6.2508,4.1082,2.1426,10.1315,3.9313,-2.4619,8985.6759,NA,NA,0.0000,140.9570,NA,1845.0000,74.0000,86.0000,NA,0.0000,NA,NA,7000.9800,NA,NA,8589934592,5786689536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.9806,NA,NA,4920.6765
cs2.exe,11364,0x1E5CB226D40,DXGI,0,512,1,Hardware Composed: Independent Flip,Application,1.929,4.0963,2.7915,1.3048,3.8913,3.9376,3.9376,0.0000,7.9518,3.9293,2.1797,8991.7869,NA,NA,0.0000,140.9570,NA,1845.0000,74.0000,86.0000,NA,0.0000,NA,NA,7000.9800,NA,NA,8589934592,5786689536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.9806,NA,NA,4920.6765
cs2.exe,11364,0x1E5CB226D40,DXGI,0,512,1,Hardware Composed: Independent Flip,Application,1.933,3.9292,1.9935,1.9357,3.7326,3.9261,3.9217,0.0044,7.7848,6.6720,0.1670,8995.8832,NA,NA,0.0000,140.9570,NA,1845.0000,74.0000,86.0000,NA,0.0000,NA,NA,7000.9800,NA,NA,8589934592,5786689536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.9806,NA,NA,4920.6765
cs2.exe,11364,0x1E5CB226D40,DXGI,0,512,1,Hardware Composed: Independent Flip,Application,1.937,6.3540,6.2791,0.0749,3.7295,6.6558,4.2174,2.4384,10.5276,3.9975,-2.7428,8999.8124,6.7712,NA,0.0000,140.9570,NA,1845.0000,74.0000,86.0000,NA,0.0000,NA,NA,7000.9800,NA,NA,8589934592,5786689536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.9806,NA,NA,4920.6765
cs2.exe,11364,0x1E5CB226D40,DXGI,0,512,1,Hardware Composed: Independent Flip,Application,1.944,4.2797,2.9653,1.3144,4.0313,4.0080,4.0080,0.0000,8.1711,3.8798,2.3565,9006.1664,NA,NA,0.0000,140.9570,NA,1845.0000,74.0000,86.0000,NA,0.0000,NA,NA,7000.9800,NA,NA,8589934592,5786689536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.9806,NA,NA,4920.6765
cs2.exe,11364,0x1E5CB226D40,DXGI,0,512,1,Hardware Composed: Independent Flip,Application,1.948,3.9813,1.8645,2.1168,3.7596,3.8860,3.8860,0.0000,7.7712,3.9478,0.3999,9010.4461,NA,NA,0.0000,140.9570,NA,1845.0000,74.0000,86.0000,NA,0.0000,NA,NA,7000.9800,NA,NA,8589934592,5786689536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.9806,NA,NA,4920.6765
